longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_INLAND,ocean_ISLAND,ocean_NEAR BAY,ocean_NEAR OCEAN
-118.43,34.26,30.0,1246.0,373.0,1990.0,369.0,3.5104,140900.0,0,0,0,0
-122.42,40.63,23.0,2248.0,489.0,1132.0,444.0,1.6429,80400.0,1,0,0,0
-121.18,39.26,14.0,811.0,161.0,352.0,121.0,3.5938,140300.0,1,0,0,0
-122.45,37.79,52.0,2196.0,280.0,668.0,291.0,10.0914,500001.0,0,0,1,0
-117.94,33.92,32.0,1053.0,207.0,1038.0,222.0,4.6696,165500.0,0,0,0,0
-117.87,34.12,33.0,2059.0,361.0,1073.0,339.0,4.2454,183800.0,0,0,0,0
-118.1,34.02,33.0,1143.0,172.0,508.0,174.0,4.9107,279900.0,0,0,0,0
-118.6,34.26,18.0,6154.0,1070.0,3010.0,1034.0,5.6392,271500.0,0,0,0,0
-120.94,37.61,13.0,3309.0,603.0,1796.0,555.0,3.8372,129300.0,1,0,0,0
-118.99,35.38,26.0,1317.0,374.0,1025.0,304.0,1.4024,51000.0,1,0,0,0
-118.17,33.77,45.0,2151.0,643.0,1047.0,579.0,3.1149,218800.0,0,0,0,1
-118.03,34.16,36.0,1401.0,218.0,667.0,225.0,7.1615,484700.0,1,0,0,0
-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406,316200.0,0,0,0,1
-121.74,36.92,29.0,1210.0,281.0,863.0,262.0,3.1062,156000.0,0,0,0,0
-117.33,34.12,38.0,1703.0,385.0,1356.0,363.0,2.0391,70400.0,1,0,0,0
-117.61,34.12,17.0,6709.0,1198.0,3954.0,1161.0,4.6997,156900.0,1,0,0,0
-117.98,34.1,22.0,5661.0,1209.0,5389.0,1178.0,3.7727,159700.0,1,0,0,0
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,0,0,1,0
-120.1,39.19,18.0,3824.0,559.0,241.0,106.0,5.5456,360000.0,1,0,0,0
-117.0,32.77,30.0,1802.0,401.0,776.0,386.0,2.8125,173500.0,0,0,0,0
-122.47,37.69,27.0,2447.0,720.0,2104.0,657.0,3.449,239100.0,0,0,0,1
-122.36,40.58,17.0,1220.0,275.0,800.0,261.0,1.9181,118800.0,1,0,0,0
-122.78,38.37,21.0,795.0,163.0,414.0,162.0,3.7991,175000.0,0,0,0,0
-120.3,37.99,23.0,1908.0,383.0,984.0,374.0,2.517,153500.0,1,0,0,0
-122.29,37.81,46.0,2801.0,644.0,1823.0,611.0,0.9802,129200.0,0,0,1,0
-122.21,37.37,34.0,1476.0,217.0,613.0,223.0,8.2883,500001.0,0,0,0,1
-118.21,33.98,37.0,788.0,215.0,883.0,221.0,2.6818,164600.0,0,0,0,0
-118.6,34.19,16.0,14912.0,4183.0,5105.0,3302.0,2.8312,213900.0,0,0,0,0
-118.15,34.12,36.0,6119.0,1513.0,2719.0,1402.0,3.8427,319700.0,0,0,0,0
-122.63,38.95,11.0,686.0,127.0,246.0,86.0,1.7083,77300.0,1,0,0,0
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,330200.0,1,0,0,0
-122.12,37.71,35.0,1037.0,207.0,552.0,210.0,4.0,167900.0,0,0,1,0
-119.27,36.34,7.0,3433.0,626.0,1793.0,626.0,3.5296,83700.0,1,0,0,0
-118.43,34.16,40.0,1134.0,184.0,452.0,187.0,4.569,333900.0,0,0,0,0
-118.7,34.3,27.0,1527.0,220.0,756.0,226.0,6.1825,227000.0,0,0,0,0
-121.58,39.14,52.0,662.0,160.0,520.0,149.0,0.8928,55000.0,1,0,0,0
-121.69,39.36,29.0,2220.0,471.0,1170.0,428.0,2.3224,56200.0,1,0,0,0
-118.29,33.92,34.0,1799.0,362.0,1293.0,355.0,3.692,145200.0,0,0,0,0
-121.87,37.1,20.0,1918.0,304.0,798.0,302.0,7.5755,402300.0,0,0,0,0
-117.24,33.23,21.0,1718.0,308.0,1194.0,312.0,3.4359,150900.0,0,0,0,0
-117.02,32.7,22.0,2756.0,516.0,1849.0,486.0,4.1837,125400.0,0,0,0,1
-119.22,34.27,30.0,1937.0,295.0,695.0,313.0,5.0679,234300.0,0,0,0,1
-122.43,37.76,52.0,2242.0,459.0,751.0,464.0,4.75,500001.0,0,0,1,0
-121.39,38.63,30.0,2930.0,739.0,1661.0,668.0,2.7813,118900.0,1,0,0,0
-122.77,38.29,32.0,3201.0,542.0,1869.0,519.0,3.2442,268000.0,0,0,0,0
-123.16,39.13,33.0,1320.0,303.0,1048.0,303.0,1.7813,94700.0,0,0,0,0
-118.36,34.08,45.0,2195.0,483.0,1265.0,455.0,3.3864,397900.0,0,0,0,0
-122.53,37.88,36.0,2688.0,485.0,1064.0,449.0,4.4583,308600.0,0,0,1,0
-121.5,38.53,39.0,3184.0,593.0,1188.0,572.0,4.6923,192000.0,1,0,0,0
-118.42,34.2,24.0,3148.0,908.0,2850.0,839.0,1.9549,221500.0,0,0,0,0
-118.24,34.15,20.0,2734.0,658.0,1562.0,607.0,3.3906,284100.0,0,0,0,0
-117.84,33.64,11.0,6840.0,1689.0,6083.0,1629.0,2.4132,198300.0,0,0,0,0
-117.06,32.77,32.0,3888.0,827.0,3868.0,841.0,3.0755,166800.0,0,0,0,1
-121.95,37.26,10.0,3611.0,803.0,1599.0,716.0,5.2,248700.0,0,0,0,0
-118.34,33.88,42.0,725.0,183.0,493.0,172.0,3.2589,233300.0,0,0,0,0
-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,370100.0,0,0,0,0
-117.65,33.65,16.0,1538.0,260.0,835.0,259.0,5.5779,234800.0,0,0,0,0
-121.44,38.6,16.0,2987.0,864.0,1240.0,755.0,2.8231,137500.0,1,0,0,0
-121.92,37.48,23.0,4314.0,676.0,1972.0,623.0,5.3813,264400.0,0,0,0,0
-122.03,37.34,16.0,1755.0,410.0,674.0,410.0,5.1602,231200.0,0,0,0,0
-118.27,34.08,38.0,2265.0,801.0,2899.0,792.0,2.5521,157500.0,0,0,0,0
-116.49,33.8,13.0,8789.0,1875.0,1274.0,688.0,3.7396,148900.0,1,0,0,0
-122.28,37.91,38.0,2501.0,348.0,805.0,329.0,6.5576,358500.0,0,0,1,0
-116.21,33.68,34.0,584.0,176.0,625.0,166.0,1.5809,100000.0,1,0,0,0
-118.36,33.85,36.0,1390.0,230.0,683.0,219.0,4.8906,334400.0,0,0,0,0
-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,239100.0,0,0,0,0
-115.58,32.81,10.0,1088.0,203.0,533.0,201.0,3.6597,87500.0,1,0,0,0
-119.72,34.41,35.0,871.0,145.0,354.0,154.0,4.3214,341800.0,0,0,0,1
-118.18,33.98,40.0,1698.0,431.0,1280.0,405.0,2.625,206300.0,0,0,0,0
-122.01,38.35,18.0,4486.0,723.0,1600.0,697.0,3.8651,189700.0,1,0,0,0
-117.12,32.72,36.0,6096.0,1285.0,3093.0,1229.0,3.37,159100.0,0,0,0,1
-118.38,34.07,21.0,3653.0,956.0,1510.0,890.0,3.5573,500001.0,0,0,0,0
-117.04,32.6,18.0,4747.0,846.0,3002.0,872.0,3.9076,152900.0,0,0,0,1
-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,238800.0,0,0,0,1
-117.04,33.03,16.0,2852.0,435.0,1083.0,448.0,6.3761,296200.0,0,0,0,0
-117.3,34.54,25.0,2546.0,488.0,1338.0,487.0,3.2596,85400.0,1,0,0,0
-120.99,39.2,15.0,2993.0,562.0,1296.0,518.0,3.3009,156800.0,1,0,0,0
-118.14,34.08,24.0,2999.0,786.0,2937.0,796.0,2.9405,217800.0,0,0,0,0
-119.19,34.28,28.0,3231.0,524.0,1665.0,540.0,4.8583,224200.0,0,0,0,1
-117.95,33.75,24.0,2027.0,358.0,1405.0,341.0,5.1416,231400.0,0,0,0,0
-121.87,37.66,27.0,1569.0,242.0,583.0,214.0,5.7519,278500.0,1,0,0,0
-122.35,37.97,31.0,2892.0,685.0,2104.0,641.0,3.2188,113800.0,0,0,1,0
-122.87,38.39,34.0,1138.0,205.0,541.0,180.0,4.5147,271400.0,0,0,0,0
-117.83,34.01,16.0,9446.0,1650.0,4911.0,1534.0,5.0111,212900.0,0,0,0,0
-117.46,34.1,35.0,908.0,226.0,667.0,203.0,2.5833,93500.0,1,0,0,0
-121.3,38.58,19.0,2653.0,680.0,1419.0,579.0,2.3787,91300.0,1,0,0,0
-118.09,34.01,42.0,897.0,229.0,1094.0,238.0,2.0729,114100.0,0,0,0,0
-117.87,33.89,25.0,1142.0,162.0,486.0,150.0,7.1472,270100.0,0,0,0,0
-122.28,37.84,52.0,729.0,160.0,395.0,155.0,1.6875,132000.0,0,0,1,0
-118.17,33.9,12.0,3653.0,993.0,3215.0,854.0,2.8681,114200.0,0,0,0,0
-118.15,34.15,49.0,806.0,199.0,698.0,172.0,2.3654,137500.0,0,0,0,0
-119.94,37.04,14.0,1636.0,253.0,766.0,225.0,3.125,88500.0,1,0,0,0
-116.01,33.41,20.0,1996.0,515.0,659.0,295.0,2.8684,62800.0,1,0,0,0
-120.04,38.86,16.0,2708.0,481.0,712.0,261.0,3.7891,117700.0,1,0,0,0
-118.28,34.01,34.0,2305.0,775.0,2450.0,740.0,1.7143,132000.0,0,0,0,0
-120.94,37.74,35.0,1166.0,268.0,515.0,266.0,2.3469,90200.0,1,0,0,0
-117.96,33.8,33.0,1984.0,420.0,1119.0,387.0,3.4821,231300.0,0,0,0,0
-117.94,34.04,34.0,1403.0,274.0,977.0,257.0,3.8409,163000.0,0,0,0,0
-118.16,34.06,25.0,4284.0,741.0,2163.0,701.0,6.1509,315100.0,0,0,0,0
-118.41,33.92,32.0,2590.0,607.0,1132.0,555.0,4.2333,358000.0,0,0,0,0
-118.81,34.28,20.0,3678.0,684.0,1882.0,694.0,4.1607,196800.0,0,0,0,0
-117.76,33.87,16.0,3182.0,429.0,1663.0,428.0,7.0592,288200.0,0,0,0,0
-118.3,34.01,48.0,4217.0,1095.0,3298.0,949.0,1.9152,122300.0,0,0,0,0
-119.07,35.34,16.0,4201.0,786.0,1667.0,724.0,4.8839,134100.0,1,0,0,0
-120.65,35.27,15.0,2365.0,538.0,1446.0,490.0,2.5129,225900.0,0,0,0,1
-117.07,32.8,36.0,2028.0,349.0,820.0,352.0,3.9828,168900.0,0,0,0,0
-117.08,32.76,18.0,1704.0,596.0,1639.0,548.0,1.7391,125000.0,0,0,0,1
-118.25,34.13,22.0,2340.0,773.0,2226.0,754.0,2.5417,217500.0,0,0,0,0
-121.55,40.48,14.0,2413.0,524.0,805.0,329.0,2.7857,77400.0,1,0,0,0
-118.19,33.95,41.0,1368.0,309.0,1244.0,312.0,3.0833,164800.0,0,0,0,0
-117.92,33.75,19.0,1920.0,471.0,1413.0,432.0,4.0313,147500.0,0,0,0,0
-117.3,32.96,30.0,1226.0,205.0,380.0,151.0,4.2875,500001.0,0,0,0,1
-118.95,35.41,21.0,3999.0,727.0,1889.0,688.0,3.875,99500.0,1,0,0,0
-121.43,38.56,46.0,1316.0,244.0,452.0,245.0,3.0938,137800.0,1,0,0,0
-121.94,37.73,22.0,1980.0,291.0,861.0,290.0,6.2726,258200.0,0,0,0,0
-121.49,38.51,30.0,3166.0,607.0,1857.0,579.0,3.1768,79500.0,1,0,0,0
-121.56,39.51,47.0,1064.0,245.0,603.0,190.0,1.3654,57900.0,1,0,0,0
-118.08,33.84,31.0,2377.0,600.0,2042.0,593.0,3.625,170400.0,0,0,0,0
-122.29,37.81,46.0,12.0,4.0,18.0,7.0,0.4999,67500.0,0,0,1,0
-122.85,38.77,18.0,2856.0,513.0,1027.0,405.0,4.6953,241700.0,0,0,0,0
-123.36,39.4,21.0,1081.0,254.0,715.0,275.0,1.5625,71500.0,0,0,0,0
-121.82,37.69,12.0,1906.0,351.0,802.0,319.0,4.9375,227700.0,1,0,0,0
-118.09,33.9,37.0,1112.0,222.0,771.0,224.0,4.2132,164600.0,0,0,0,0
-117.18,34.07,14.0,1258.0,245.0,752.0,264.0,3.3924,97400.0,1,0,0,0
-118.42,34.2,34.0,161.0,48.0,66.0,33.0,1.0,187500.0,0,0,0,0
-117.13,32.91,15.0,1450.0,266.0,747.0,290.0,3.6111,196300.0,0,0,0,0
-122.26,37.53,4.0,5233.0,1109.0,1690.0,907.0,6.2007,311800.0,0,0,1,0
-118.1,33.97,20.0,1878.0,548.0,1461.0,516.0,2.9821,142500.0,0,0,0,0
-118.39,33.79,30.0,4402.0,563.0,1582.0,551.0,10.898,500001.0,0,0,0,1
-118.53,34.27,33.0,1927.0,305.0,896.0,293.0,5.634,320500.0,0,0,0,0
-118.04,34.06,39.0,1258.0,245.0,988.0,228.0,3.2132,176100.0,0,0,0,0
-121.15,40.25,14.0,5156.0,880.0,616.0,281.0,3.3462,145200.0,1,0,0,0
-121.19,38.04,35.0,703.0,117.0,290.0,107.0,3.225,177100.0,1,0,0,0
-122.3,37.53,40.0,1833.0,308.0,751.0,306.0,6.0,384200.0,0,0,0,1
-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,198600.0,1,0,0,0
-121.62,37.61,26.0,1786.0,306.0,771.0,279.0,5.7239,430600.0,1,0,0,0
-117.1,32.7,42.0,2002.0,488.0,1505.0,464.0,1.5057,86300.0,0,0,0,1
-121.88,37.3,42.0,1867.0,398.0,927.0,389.0,4.325,247000.0,0,0,0,0
-119.55,36.51,46.0,1889.0,390.0,971.0,403.0,2.2132,76600.0,1,0,0,0
-117.48,33.94,29.0,1625.0,336.0,1046.0,320.0,3.1985,117300.0,1,0,0,0
-117.21,32.86,16.0,2800.0,566.0,1267.0,518.0,3.2794,148600.0,0,0,0,1
-122.43,37.75,52.0,2721.0,581.0,1043.0,519.0,3.7545,383700.0,0,0,1,0
-117.24,33.22,20.0,1962.0,334.0,1173.0,349.0,4.1316,162500.0,0,0,0,0
-118.19,33.97,30.0,1790.0,556.0,1827.0,520.0,1.7562,181300.0,0,0,0,0
-118.62,34.2,23.0,3098.0,542.0,1486.0,492.0,5.7613,235800.0,0,0,0,0
-118.1,33.91,35.0,1653.0,325.0,1072.0,301.0,3.2708,159700.0,0,0,0,0
-122.41,37.8,52.0,1999.0,642.0,1846.0,620.0,1.9145,225000.0,0,0,1,0
-122.09,37.66,40.0,1340.0,313.0,766.0,271.0,3.4722,135400.0,0,0,1,0
-122.28,37.78,50.0,1487.0,306.0,730.0,327.0,2.5139,219000.0,0,0,1,0
-122.26,37.89,52.0,3706.0,531.0,1205.0,504.0,6.6828,370900.0,0,0,1,0
-118.39,33.97,46.0,2198.0,352.0,839.0,335.0,6.5778,350800.0,0,0,0,0
-117.21,32.74,45.0,3025.0,583.0,1980.0,550.0,2.2982,87500.0,0,0,0,1
-117.75,34.05,37.0,378.0,92.0,503.0,103.0,2.1908,94600.0,1,0,0,0
-117.94,34.08,35.0,2393.0,417.0,1336.0,418.0,4.87,187700.0,0,0,0,0
-118.16,34.17,46.0,1508.0,261.0,674.0,255.0,3.5909,155400.0,0,0,0,0
-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,83900.0,1,0,0,0
-120.6,37.37,10.0,3075.0,498.0,1368.0,487.0,4.6667,130100.0,1,0,0,0
-118.28,34.11,45.0,1607.0,331.0,633.0,332.0,3.1445,438300.0,0,0,0,0
-122.23,37.76,52.0,1316.0,177.0,378.0,162.0,5.2915,333000.0,0,0,1,0
-115.38,32.81,35.0,1263.0,262.0,950.0,241.0,1.8958,67500.0,1,0,0,0
-124.27,40.69,36.0,2349.0,528.0,1194.0,465.0,2.5179,79000.0,0,0,0,1
-118.55,34.19,36.0,978.0,170.0,475.0,192.0,4.675,222500.0,0,0,0,0
-122.42,37.71,44.0,2080.0,489.0,1781.0,478.0,3.6827,215300.0,0,0,1,0
-118.26,33.95,44.0,1481.0,329.0,999.0,315.0,1.5147,94600.0,0,0,0,0
-122.14,37.73,38.0,1723.0,394.0,711.0,353.0,3.0673,218400.0,0,0,1,0
-117.97,34.09,27.0,3569.0,761.0,3339.0,762.0,4.1304,160500.0,1,0,0,0
-122.12,37.64,40.0,432.0,102.0,264.0,77.0,3.8875,228100.0,0,0,1,0
-119.27,35.88,32.0,1393.0,343.0,1282.0,336.0,1.5069,43700.0,1,0,0,0
-121.29,38.0,12.0,4038.0,1074.0,3440.0,942.0,1.9698,112300.0,1,0,0,0
-124.16,40.79,46.0,3042.0,597.0,1206.0,541.0,2.1135,90600.0,0,0,0,1
-118.1,33.95,34.0,3635.0,781.0,2171.0,720.0,3.7308,196900.0,0,0,0,0
-118.26,33.91,33.0,954.0,241.0,655.0,218.0,2.5882,92800.0,0,0,0,0
-122.26,37.82,31.0,4596.0,1331.0,2048.0,1180.0,2.8345,183800.0,0,0,1,0
-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143,202900.0,0,0,0,0
-117.91,34.02,17.0,5973.0,1384.0,4349.0,1229.0,3.2799,199300.0,0,0,0,0
-117.06,32.71,11.0,2397.0,523.0,1566.0,514.0,3.8687,145200.0,0,0,0,1
-121.94,37.8,8.0,11336.0,1657.0,4089.0,1555.0,7.8287,369200.0,0,0,0,0
-118.2,33.77,42.0,517.0,233.0,995.0,212.0,2.225,106300.0,0,0,0,1
-117.61,34.09,23.0,1945.0,362.0,1483.0,383.0,4.4205,135500.0,1,0,0,0
-118.31,34.04,29.0,2038.0,578.0,2070.0,570.0,2.0658,214600.0,0,0,0,0
-117.97,33.67,17.0,4466.0,640.0,2166.0,666.0,6.979,330700.0,0,0,0,0
-118.36,34.05,50.0,3518.0,812.0,1724.0,758.0,3.0833,338100.0,0,0,0,0
-120.65,38.42,23.0,1538.0,305.0,730.0,267.0,2.6078,116700.0,1,0,0,0
-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,148000.0,1,0,0,0
-117.89,33.74,32.0,660.0,145.0,959.0,113.0,3.75,159000.0,0,0,0,0
-122.4,37.73,50.0,1947.0,411.0,1170.0,384.0,3.4769,238700.0,0,0,1,0
-122.04,37.04,17.0,4977.0,994.0,1987.0,947.0,3.8854,312300.0,0,0,0,1
-116.99,33.01,11.0,1412.0,185.0,529.0,166.0,7.7517,500001.0,0,0,0,0
-119.17,34.21,33.0,1039.0,256.0,1432.0,272.0,3.1103,143500.0,0,0,0,1
-118.26,34.1,48.0,2566.0,571.0,1421.0,563.0,3.6579,318600.0,0,0,0,0
-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,337500.0,0,0,1,0
-117.02,33.95,5.0,1822.0,367.0,798.0,313.0,2.8783,105200.0,1,0,0,0
-122.31,40.65,11.0,3664.0,647.0,1686.0,613.0,2.9338,141600.0,1,0,0,0
-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,106400.0,1,0,0,0
-122.44,37.79,52.0,1903.0,461.0,831.0,433.0,4.4464,500001.0,0,0,1,0
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,0,0,1,0
-119.83,36.79,35.0,1872.0,363.0,1054.0,369.0,3.3272,65600.0,1,0,0,0
-117.09,32.77,31.0,3062.0,435.0,1263.0,539.0,3.0875,291500.0,0,0,0,1
-120.44,34.96,29.0,2374.0,562.0,1617.0,463.0,2.6531,108300.0,0,0,0,0
-122.44,37.75,28.0,4930.0,1381.0,2232.0,1321.0,4.3232,316200.0,0,0,1,0
-118.36,33.82,36.0,1784.0,311.0,901.0,293.0,6.2247,339000.0,0,0,0,0
-117.33,34.17,5.0,4718.0,1140.0,2564.0,1056.0,2.9877,119900.0,1,0,0,0
-116.47,33.78,27.0,1781.0,441.0,759.0,340.0,3.3162,113600.0,1,0,0,0
-118.24,33.89,32.0,1132.0,266.0,1211.0,279.0,2.1838,98300.0,0,0,0,0
-122.26,37.86,35.0,5161.0,1744.0,3276.0,1742.0,1.6307,253600.0,0,0,1,0
-118.08,33.97,35.0,825.0,155.0,590.0,144.0,4.6333,161200.0,0,0,0,0
-120.65,37.09,22.0,886.0,173.0,595.0,161.0,2.4398,150000.0,1,0,0,0
-118.31,34.06,36.0,369.0,147.0,145.0,136.0,0.8804,450000.0,0,0,0,0
-118.76,34.13,10.0,4355.0,716.0,2030.0,674.0,6.5571,500001.0,0,0,0,1
-122.37,37.59,52.0,2272.0,403.0,963.0,376.0,5.7245,500000.0,0,0,0,1
-116.92,32.85,23.0,1378.0,269.0,767.0,266.0,4.0625,145000.0,0,0,0,0
-117.71,34.1,52.0,567.0,152.0,2688.0,126.0,1.875,212500.0,1,0,0,0
-122.31,40.49,18.0,4026.0,718.0,1731.0,705.0,3.35,118400.0,1,0,0,0
-122.22,37.77,40.0,494.0,114.0,547.0,135.0,2.8015,114800.0,0,0,1,0
-118.32,33.89,34.0,2675.0,560.0,1270.0,492.0,4.5053,242000.0,0,0,0,0
-119.68,37.35,13.0,2307.0,386.0,925.0,347.0,3.1326,119800.0,1,0,0,0
-121.47,37.58,14.0,1594.0,292.0,887.0,287.0,4.6625,294000.0,1,0,0,0
-117.82,33.89,24.0,2168.0,421.0,1050.0,397.0,4.6172,238300.0,0,0,0,0
-118.15,33.77,36.0,4366.0,1211.0,1912.0,1172.0,3.5292,361800.0,0,0,0,1
-119.02,35.38,52.0,90.0,35.0,36.0,31.0,0.8054,60000.0,1,0,0,0
-117.77,33.54,47.0,3090.0,652.0,1105.0,582.0,4.1699,373700.0,0,0,0,0
-118.31,34.07,28.0,2362.0,949.0,2759.0,894.0,2.2364,305600.0,0,0,0,0
-121.96,37.35,37.0,1755.0,325.0,699.0,321.0,3.925,251300.0,0,0,0,0
-122.62,37.97,52.0,370.0,62.0,150.0,56.0,7.7006,316700.0,0,0,0,1
-118.29,33.95,32.0,721.0,205.0,842.0,208.0,1.6029,89700.0,0,0,0,0
-118.38,33.82,34.0,1822.0,364.0,750.0,366.0,5.9907,500001.0,0,0,0,1
-119.32,36.32,29.0,2409.0,436.0,1142.0,440.0,3.6895,87700.0,1,0,0,0
-122.33,37.57,20.0,2126.0,643.0,1112.0,597.0,3.625,283300.0,0,0,0,1
-118.01,33.83,29.0,3963.0,772.0,2104.0,743.0,4.9803,208600.0,0,0,0,0
-121.47,38.55,48.0,968.0,310.0,706.0,274.0,0.9948,65400.0,1,0,0,0
-121.9,36.59,42.0,2689.0,510.0,1023.0,459.0,4.6182,301000.0,0,0,0,1
-119.03,36.07,26.0,3210.0,646.0,1908.0,642.0,2.4167,77600.0,1,0,0,0
-117.89,33.75,31.0,1205.0,280.0,1476.0,301.0,4.0231,139200.0,0,0,0,0
-118.25,33.91,35.0,1479.0,272.0,963.0,292.0,3.4917,109500.0,0,0,0,0
-118.99,35.32,26.0,875.0,199.0,567.0,204.0,0.9288,36600.0,1,0,0,0
-121.13,37.74,28.0,409.0,104.0,244.0,98.0,3.4643,90900.0,1,0,0,0
-122.26,37.87,52.0,2773.0,998.0,1721.0,949.0,1.1859,241700.0,0,0,1,0
-118.43,34.0,28.0,6128.0,1963.0,3586.0,1815.0,2.7058,310900.0,0,0,0,0
-122.16,37.74,47.0,824.0,223.0,533.0,166.0,2.625,98200.0,0,0,1,0
-117.13,32.75,23.0,3999.0,1182.0,2051.0,1130.0,2.1292,135000.0,0,0,0,1
-121.98,37.29,33.0,2120.0,349.0,907.0,336.0,7.5443,283000.0,0,0,0,0
-118.3,34.07,28.0,5221.0,2530.0,5840.0,2374.0,1.8829,300000.0,0,0,0,0
-122.41,37.73,33.0,2789.0,567.0,1682.0,552.0,3.8643,276200.0,0,0,1,0
-118.26,33.98,43.0,762.0,206.0,854.0,188.0,1.2315,98200.0,0,0,0,0
-122.16,37.69,36.0,1118.0,219.0,625.0,228.0,3.7813,192200.0,0,0,1,0
-120.22,36.49,14.0,1508.0,347.0,1679.0,345.0,2.4786,56000.0,1,0,0,0
-117.5,33.92,31.0,2529.0,513.0,1504.0,426.0,2.9821,115600.0,1,0,0,0
-121.97,37.25,32.0,2892.0,496.0,1193.0,492.0,6.131,367800.0,0,0,0,0
-118.41,33.89,34.0,2959.0,639.0,1143.0,593.0,6.348,500001.0,0,0,0,0
-120.65,35.41,15.0,6725.0,1111.0,3139.0,1029.0,4.1875,261600.0,0,0,0,0
-117.18,33.11,16.0,3470.0,601.0,1197.0,552.0,5.1814,279900.0,0,0,0,1
-117.25,32.73,38.0,1840.0,291.0,633.0,283.0,4.9125,383600.0,0,0,0,1
-116.96,32.87,17.0,4713.0,740.0,2531.0,723.0,4.8286,158500.0,0,0,0,0
-118.78,34.16,9.0,30405.0,4093.0,12873.0,3931.0,8.0137,399200.0,0,0,0,1
-120.67,38.76,35.0,2104.0,403.0,1060.0,400.0,2.1682,138100.0,1,0,0,0
-117.1,33.14,7.0,10665.0,2576.0,4917.0,2424.0,2.3171,159500.0,0,0,0,0
-117.23,32.75,23.0,2415.0,653.0,1275.0,596.0,3.1389,101800.0,0,0,0,1
-119.37,36.35,20.0,1132.0,177.0,518.0,178.0,5.3767,231300.0,1,0,0,0
-121.99,37.27,17.0,1527.0,267.0,775.0,260.0,5.9658,278000.0,0,0,0,0
-117.37,33.2,19.0,928.0,317.0,845.0,319.0,1.6318,187500.0,0,0,0,1
-121.91,36.99,23.0,5675.0,964.0,2197.0,880.0,4.8693,322300.0,0,0,0,1
-118.36,34.1,52.0,1295.0,281.0,578.0,273.0,2.976,405100.0,0,0,0,0
-121.19,38.95,16.0,2544.0,431.0,1199.0,412.0,4.5129,196300.0,1,0,0,0
-122.5,37.76,45.0,1673.0,377.0,1078.0,393.0,3.3393,272300.0,0,0,0,1
-118.33,33.98,38.0,3063.0,796.0,2153.0,721.0,1.8472,149100.0,0,0,0,0
-121.48,38.56,46.0,1476.0,344.0,688.0,353.0,2.7316,134700.0,1,0,0,0
-117.89,33.77,29.0,2577.0,445.0,1849.0,470.0,4.4732,194800.0,0,0,0,0
-119.87,36.54,34.0,1370.0,287.0,818.0,269.0,2.4044,72500.0,1,0,0,0
-118.22,33.89,37.0,797.0,190.0,485.0,166.0,2.7434,95200.0,0,0,0,0
-120.67,40.5,15.0,5343.0,435.0,2503.0,902.0,3.5962,85900.0,1,0,0,0
-118.1,34.16,44.0,2795.0,496.0,1235.0,469.0,4.2386,283700.0,1,0,0,0
-118.42,34.26,37.0,1789.0,424.0,2279.0,411.0,3.9,138600.0,0,0,0,0
-118.36,34.05,45.0,2283.0,435.0,1093.0,475.0,2.5658,252000.0,0,0,0,0
-118.4,34.04,40.0,2079.0,268.0,720.0,282.0,9.272,500001.0,0,0,0,0
-122.01,37.53,27.0,1890.0,303.0,889.0,314.0,5.7057,287600.0,0,0,1,0
-117.41,33.96,27.0,2341.0,418.0,1272.0,415.0,3.0208,112700.0,1,0,0,0
-118.39,34.17,26.0,6429.0,1611.0,2806.0,1491.0,3.1929,265200.0,0,0,0,0
-122.04,37.85,27.0,6039.0,780.0,2181.0,761.0,9.5862,469400.0,0,0,1,0
-118.2,33.86,27.0,2732.0,867.0,1690.0,794.0,2.6465,160200.0,0,0,0,0
-117.99,33.93,36.0,1287.0,233.0,779.0,229.0,4.8523,175800.0,0,0,0,0
-118.26,34.07,30.0,929.0,238.0,763.0,214.0,2.5227,187500.0,0,0,0,0
-117.21,32.8,19.0,786.0,282.0,525.0,229.0,1.7273,137500.0,0,0,0,1
-118.17,34.09,36.0,3066.0,797.0,3097.0,780.0,2.5523,156500.0,0,0,0,0
-118.16,34.07,47.0,2994.0,543.0,1651.0,561.0,3.8644,241500.0,0,0,0,0
-119.12,35.37,13.0,4527.0,713.0,2170.0,671.0,4.8266,146200.0,1,0,0,0
-118.54,34.24,24.0,4631.0,1164.0,2360.0,1083.0,3.0977,264000.0,0,0,0,0
